Instrument Serial Num,Reading #,Date,Time,Location,Sample ID,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,Real Time 1,Real Time 2
801422,41,1/16/21,16:13:33,S1,0-10 cm,Geochem(3-Beam),model1,41,No,,,PPM,,,,0,1660,,,,47077,219,,,,221968,297,,,,0,39,,,,0,57,,,,12498,24,,,,2658,10,,,,3433,43,,,,46,12,,,,63,7,,,,259,5,,,,19138,35,,,,0,10,,,,17,2,,,,15,1,,,,36,1,,,,7,0,,,,0,0,,,,62,0,,,,57,0,,,,21,0,,,,389,1,,,,8,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,0,235,,,,3,1,,,,0,1,,,,12,0,,,,0,4,,,,0,2,,,,0,1,,,,695578,398,120,120
801422,42,1/16/21,16:18:40,S1,10-20 cm,Geochem(3-Beam),model1,42,No,,,PPM,,,,0,1692,,,,49944,223,,,,216380,292,,,,0,38,,,,0,56,,,,12374,23,,,,2573,10,,,,3166,42,,,,0,18,,,,66,7,,,,248,5,,,,19938,36,,,,0,10,,,,17,2,,,,12,1,,,,36,1,,,,6,0,,,,0,0,,,,64,0,,,,60,0,,,,17,0,,,,400,1,,,,10,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,317,66,,,,0,2,,,,0,1,,,,12,0,,,,11,2,,,,0,2,,,,0,1,,,,697831,401,120,120
801422,43,1/16/21,16:23:33,S1,20-30 cm,Geochem(3-Beam),model1,43,No,,,PPM,,,,0,1804,,,,54279,235,,,,199549,282,,,,0,40,,,,0,60,,,,12702,24,,,,3105,11,,,,3406,42,,,,48,12,,,,71,7,,,,285,5,,,,26302,44,,,,0,12,,,,26,2,,,,17,1,,,,48,1,,,,8,0,,,,0,0,,,,80,0,,,,68,0,,,,20,0,,,,344,1,,,,11,0,,,,2,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,345,65,,,,4,1,,,,0,1,,,,13,0,,,,9,2,,,,0,2,,,,0,1,,,,703847,407,120,120
801422,44,1/16/21,16:28:21,S1,30-40 cm,Geochem(3-Beam),model1,44,No,,,PPM,,,,3994,892,,,,56792,241,,,,203983,336,,,,0,38,,,,0,57,,,,13688,28,,,,3561,12,,,,3619,43,,,,52,12,,,,76,7,,,,295,6,,,,29483,54,,,,0,12,,,,27,2,,,,17,1,,,,55,1,,,,9,0,,,,0,0,,,,89,0,,,,74,0,,,,23,0,,,,358,1,,,,11,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,401,65,,,,0,2,,,,0,1,,,,15,0,,,,8,2,,,,0,2,,,,0,1,,,,688511,742,120,120
801422,45,1/16/21,16:33:02,S1,40-50 cm,Geochem(3-Beam),model1,45,No,,,PPM,,,,3879,882,,,,58874,244,,,,198283,327,,,,0,38,,,,0,56,,,,14289,28,,,,3652,12,,,,3588,42,,,,54,12,,,,88,7,,,,288,6,,,,31302,57,,,,0,13,,,,26,2,,,,23,1,,,,61,1,,,,10,0,,,,0,0,,,,92,0,,,,78,0,,,,23,0,,,,377,1,,,,12,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,471,64,,,,3,1,,,,0,1,,,,15,0,,,,15,2,,,,0,2,,,,0,1,,,,689958,737,120,120
801422,46,1/16/21,16:37:51,S1,50-60 cm,Geochem(3-Beam),model1,46,No,,,PPM,,,,0,1839,,,,56648,240,,,,194752,280,,,,0,41,,,,0,60,,,,12996,25,,,,3440,11,,,,3431,42,,,,83,12,,,,64,7,,,,267,5,,,,29885,49,,,,0,13,,,,25,2,,,,16,1,,,,58,1,,,,9,0,,,,0,0,,,,87,0,,,,74,0,,,,21,0,,,,306,1,,,,10,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,255,64,,,,5,1,,,,0,1,,,,15,0,,,,7,2,,,,0,2,,,,0,1,,,,702756,413,120,120
801422,47,1/16/21,16:43:24,S1,60-70 cm,Geochem(3-Beam),model1,47,No,,,PPM,,,,0,1705,,,,57294,238,,,,202626,284,,,,0,39,,,,0,56,,,,12988,24,,,,7527,16,,,,3328,42,,,,54,12,,,,76,7,,,,249,5,,,,28579,47,,,,0,12,,,,26,2,,,,14,1,,,,53,1,,,,9,0,,,,0,0,,,,82,0,,,,74,0,,,,21,0,,,,365,1,,,,10,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,391,65,,,,5,1,,,,0,1,,,,13,0,,,,0,4,,,,0,2,,,,0,1,,,,691203,416,120,120
801422,48,1/16/21,16:47:57,S1,70-80 cm,Geochem(3-Beam),model1,48,No,,,PPM,,,,0,1759,,,,54968,235,,,,193661,277,,,,0,42,,,,0,59,,,,12261,24,,,,9331,18,,,,3273,42,,,,45,12,,,,73,7,,,,276,5,,,,28481,47,,,,0,12,,,,25,2,,,,18,1,,,,52,1,,,,9,0,,,,0,0,,,,79,0,,,,71,0,,,,18,0,,,,338,1,,,,10,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,303,64,,,,6,1,,,,0,1,,,,13,0,,,,8,2,,,,0,2,,,,0,1,,,,701650,410,120,120
801422,49,1/16/21,16:52:35,S1,80-90 cm,Geochem(3-Beam),model1,49,No,,,PPM,,,,0,1806,,,,57702,241,,,,192285,277,,,,0,41,,,,0,59,,,,12533,24,,,,7955,16,,,,3029,41,,,,0,18,,,,66,7,,,,208,5,,,,28262,47,,,,0,12,,,,26,2,,,,18,1,,,,54,1,,,,9,0,,,,0,0,,,,79,0,,,,70,0,,,,20,0,,,,352,1,,,,9,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,300,64,,,,5,1,,,,0,1,,,,13,0,,,,0,4,,,,4,1,,,,0,1,,,,701928,413,120,120
801422,50,1/16/21,16:57:17,S1,90-100 cm,Geochem(3-Beam),model1,50,No,,,PPM,,,,2938,912,,,,58617,246,,,,193961,327,,,,0,41,,,,0,57,,,,12178,26,,,,10796,22,,,,2750,40,,,,48,12,,,,53,7,,,,166,5,,,,27272,52,,,,0,12,,,,23,2,,,,15,1,,,,49,1,,,,8,0,,,,0,0,,,,76,0,,,,70,0,,,,17,0,,,,326,1,,,,9,0,,,,2,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,363,63,,,,5,1,,,,0,1,,,,12,0,,,,0,4,,,,0,2,,,,0,1,,,,695001,758,120,120
801422,6,1/17/21,13:30:21,S2,0-10 cm,Geochem(3-Beam),model1,6,No,,,PPM,,,,0,1809,,,,48734,227,,,,217463,294,,,,0,39,,,,0,57,,,,12266,23,,,,3222,11,,,,3032,41,,,,44,12,,,,62,7,,,,257,5,,,,19158,35,,,,0,10,,,,16,2,,,,15,1,,,,36,1,,,,6,0,,,,0,0,,,,62,0,,,,53,0,,,,16,0,,,,322,1,,,,8,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,230,63,,,,5,1,,,,0,1,,,,12,0,,,,0,4,,,,0,2,,,,0,1,,,,698330,401,120,120
801422,7,1/17/21,13:35:02,S2,10-20 cm,Geochem(3-Beam),model1,7,No,,,PPM,,,,0,1906,,,,53362,236,,,,202730,284,,,,0,40,,,,0,59,,,,11632,23,,,,2945,10,,,,3079,41,,,,46,12,,,,59,7,,,,250,5,,,,23014,40,,,,0,11,,,,21,2,,,,13,1,,,,43,1,,,,7,0,,,,0,0,,,,66,0,,,,54,0,,,,17,0,,,,337,1,,,,9,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,338,64,,,,5,1,,,,0,1,,,,12,0,,,,7,2,,,,0,2,,,,0,1,,,,705972,403,120,120
801422,8,1/17/21,13:39:44,S2,20-30 cm,Geochem(3-Beam),model1,8,No,,,PPM,,,,0,1888,,,,54732,237,,,,198743,281,,,,0,40,,,,0,60,,,,11561,23,,,,3696,11,,,,2931,41,,,,36,12,,,,67,7,,,,263,5,,,,25703,43,,,,0,11,,,,21,2,,,,16,1,,,,48,1,,,,9,0,,,,0,0,,,,75,0,,,,55,0,,,,18,0,,,,295,1,,,,9,0,,,,0,1,,,,0,3,,,,0,4,,,,9,3,,,,0,7,,,,303,63,,,,4,1,,,,0,1,,,,12,0,,,,9,2,,,,0,2,,,,0,1,,,,705870,405,120,120
801422,9,1/17/21,13:44:29,S2,30-40 cm,Geochem(3-Beam),model1,9,No,,,PPM,,,,0,1836,,,,59188,244,,,,197344,279,,,,0,39,,,,0,58,,,,13036,24,,,,3949,12,,,,3456,42,,,,51,12,,,,77,7,,,,282,5,,,,29498,48,,,,0,12,,,,23,2,,,,18,1,,,,55,1,,,,9,0,,,,0,0,,,,86,0,,,,63,0,,,,21,0,,,,339,1,,,,11,0,,,,0,1,,,,0,3,,,,0,4,,,,0,5,,,,0,7,,,,365,63,,,,0,2,,,,0,1,,,,15,0,,,,11,2,,,,0,2,,,,0,1,,,,697250,413,120,120
